freq,indic_bt,nace_r2,s_adj,unit,geo,time,value
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change on previous period,France,2023-10-01,0.3
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change on previous period,France,2023-11-01,2.2
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change on previous period,France,2023-12-01,2.2
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change on previous period,France,2024-01-01,-0.2
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change on previous period,France,2024-02-01,-0.7
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change on previous period,France,2024-03-01,0.8
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change on previous period,France,2024-04-01,-1.2
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change on previous period,France,2024-05-01,0.3
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change on previous period,France,2024-06-01,-0.1
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change on previous period,France,2024-07-01,-0.4
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change on previous period,France,2024-08-01,2.9
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change on previous period,France,2024-09-01,-0.8
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change on previous period,France,2024-10-01,-0.3
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change on previous period,France,2024-11-01,1.4
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change on previous period,France,2024-12-01,-1.6
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change on previous period,France,2025-01-01,2.1
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change on previous period,France,2025-02-01,0.7
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change on previous period,France,2025-03-01,0.0
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2019-01-01,
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2019-02-01,
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2019-03-01,
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2019-04-01,
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2019-05-01,
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2019-06-01,
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2019-07-01,
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2019-08-01,
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2019-09-01,
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2019-10-01,
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2019-11-01,
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2019-12-01,
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2020-01-01,
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2020-02-01,
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2020-03-01,
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2020-04-01,
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2020-05-01,
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2020-06-01,
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2020-07-01,
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2020-08-01,
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2020-09-01,
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2020-10-01,
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2020-11-01,
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2020-12-01,
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2021-01-01,
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2021-02-01,
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2021-03-01,
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2021-04-01,
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2021-05-01,
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2021-06-01,
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2021-07-01,
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2021-08-01,
Monthly,Volume of sales,Retail sale of automotive fuel in specialised stores,Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2021-09-01,
