freq,indic_bt,nace_r2,s_adj,unit,geo,time,value
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2022-08-01,
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2022-09-01,
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2022-10-01,
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2022-11-01,
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2022-12-01,
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2023-01-01,
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2023-02-01,
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2023-03-01,
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2023-04-01,
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2023-05-01,
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2023-06-01,
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2023-07-01,
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2023-08-01,
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2023-09-01,
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2023-10-01,
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2023-11-01,
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2023-12-01,
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2024-01-01,
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2024-02-01,
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2024-03-01,
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2024-04-01,
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2024-05-01,
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2024-06-01,
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2024-07-01,
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2024-08-01,
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2024-09-01,
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2024-10-01,
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2024-11-01,
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2024-12-01,
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Germany,2019-01-01,
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Germany,2019-02-01,
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Germany,2019-03-01,
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Germany,2019-04-01,
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Seasonally and calendar adjusted data,Percentage change compared to same period in previous year,Germany,2019-05-01,
