freq,stk_flow,indic_et,partner,sitc06,geo,time,value
Monthly,Exports,Trade value in million ECU/EURO,Extra-euro area - 20 countries (from 2023),Total - all products,Euro area – 20 countries (from 2023),2023-11-01,252194.4
Monthly,Exports,Trade value in million ECU/EURO,Extra-euro area - 20 countries (from 2023),Total - all products,Euro area – 20 countries (from 2023),2023-12-01,219725.9
Monthly,Exports,Trade value in million ECU/EURO,Extra-euro area - 20 countries (from 2023),Total - all products,Euro area – 20 countries (from 2023),2024-01-01,226041.8
Monthly,Exports,Trade value in million ECU/EURO,Extra-euro area - 20 countries (from 2023),Total - all products,Euro area – 20 countries (from 2023),2024-02-01,234546.5
Monthly,Exports,Trade value in million ECU/EURO,Extra-euro area - 20 countries (from 2023),Total - all products,Euro area – 20 countries (from 2023),2024-03-01,245655.3
Monthly,Exports,Trade value in million ECU/EURO,Extra-euro area - 20 countries (from 2023),Total - all products,Euro area – 20 countries (from 2023),2024-04-01,247131.6
Monthly,Exports,Trade value in million ECU/EURO,Extra-euro area - 20 countries (from 2023),Total - all products,Euro area – 20 countries (from 2023),2024-05-01,240720.4
Monthly,Exports,Trade value in million ECU/EURO,Extra-euro area - 20 countries (from 2023),Total - all products,Euro area – 20 countries (from 2023),2024-06-01,236438.2
Monthly,Exports,Trade value in million ECU/EURO,Extra-euro area - 20 countries (from 2023),Total - all products,Euro area – 20 countries (from 2023),2024-07-01,250446.7
Monthly,Exports,Trade value in million ECU/EURO,Extra-euro area - 20 countries (from 2023),Total - all products,Euro area – 20 countries (from 2023),2024-08-01,216076.1
Monthly,Exports,Trade value in million ECU/EURO,Extra-euro area - 20 countries (from 2023),Total - all products,Euro area – 20 countries (from 2023),2024-09-01,236688.7
Monthly,Exports,Trade value in million ECU/EURO,Extra-euro area - 20 countries (from 2023),Total - all products,Euro area – 20 countries (from 2023),2024-10-01,255104.9
Monthly,Exports,Trade value in million ECU/EURO,Extra-euro area - 20 countries (from 2023),Total - all products,Euro area – 20 countries (from 2023),2024-11-01,248606.1
Monthly,Exports,Trade value in million ECU/EURO,Extra-euro area - 20 countries (from 2023),Total - all products,Euro area – 20 countries (from 2023),2024-12-01,226494.8
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2019-01-01,27570.4
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2019-02-01,26625.8
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2019-03-01,29505.4
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2019-04-01,29565.2
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2019-05-01,30071.9
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2019-06-01,28098.8
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2019-07-01,32970.9
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2019-08-01,27557.5
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2019-09-01,29242.5
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2019-10-01,32552.6
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2019-11-01,28143.0
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2019-12-01,25791.6
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2020-01-01,27847.1
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2020-02-01,28133.1
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2020-03-01,31627.9
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2020-04-01,20539.2
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2020-05-01,21536.0
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2020-06-01,23227.1
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2020-07-01,28155.9
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2020-08-01,22791.0
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2020-09-01,28535.4
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2020-10-01,28034.2
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2020-11-01,28207.2
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2020-12-01,27457.4
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2021-01-01,25376.5
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2021-02-01,27104.8
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2021-03-01,31392.5
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2021-04-01,28857.0
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2021-05-01,27717.1
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2021-06-01,30692.0
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2021-07-01,31222.5
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2021-08-01,28013.3
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2021-09-01,31019.5
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2021-10-01,32515.4
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2021-11-01,32632.7
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2021-12-01,31814.6
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2022-01-01,31829.9
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2022-02-01,31716.4
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2022-03-01,40599.2
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2022-04-01,36445.1
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2022-05-01,41187.4
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2022-06-01,39031.1
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2022-07-01,36483.3
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2022-08-01,37344.9
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2022-09-01,41796.7
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2022-10-01,40350.1
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2022-11-01,42250.9
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2022-12-01,36794.4
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2023-01-01,33042.7
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2023-02-01,35506.3
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2023-03-01,42105.9
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2023-04-01,33896.2
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2023-05-01,37697.1
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2023-06-01,39556.0
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2023-07-01,38074.9
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2023-08-01,37039.7
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2023-09-01,37541.1
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2023-10-01,41529.6
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2023-11-01,41761.7
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2023-12-01,35614.5
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2024-01-01,36675.6
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2024-02-01,38161.0
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2024-03-01,40148.5
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2024-04-01,41389.5
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2024-05-01,40013.8
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2024-06-01,40369.7
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2024-07-01,41652.8
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2024-08-01,38308.8
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2024-09-01,40871.8
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2024-10-01,43257.8
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2024-11-01,42321.7
Monthly,Exports,Trade value in million ECU/EURO,United States,Total - all products,Euro area – 20 countries (from 2023),2024-12-01,37500.0
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2019-01-01,14560.6
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2019-02-01,13337.3
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2019-03-01,15170.1
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2019-04-01,15159.2
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2019-05-01,15445.5
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2019-06-01,14024.3
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2019-07-01,15704.1
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2019-08-01,13395.4
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2019-09-01,14418.4
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2019-10-01,16682.6
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2019-11-01,15471.2
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2019-12-01,15838.7
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2020-01-01,13301.5
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2020-02-01,12727.9
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2020-03-01,14030.7
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2020-04-01,13614.6
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2020-05-01,13591.1
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2020-06-01,15874.5
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2020-07-01,16606.7
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2020-08-01,13795.3
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2020-09-01,15710.3
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2020-10-01,16576.1
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2020-11-01,17559.4
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2020-12-01,18126.3
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2021-01-01,14627.9
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2021-02-01,15413.5
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2021-03-01,18980.3
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2021-04-01,17388.7
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2021-05-01,16786.7
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2021-06-01,18258.9
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2021-07-01,16672.8
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2021-08-01,15227.3
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2021-09-01,16358.2
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2021-10-01,17300.4
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2021-11-01,17218.1
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2021-12-01,17381.7
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2022-01-01,14742.9
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2022-02-01,16837.9
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2022-03-01,19038.8
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2022-04-01,15536.4
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2022-05-01,17868.0
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2022-06-01,17738.4
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2022-07-01,17835.0
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2022-08-01,17210.5
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2022-09-01,18034.4
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2022-10-01,17592.9
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2022-11-01,18078.7
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2022-12-01,18382.1
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2023-01-01,15914.4
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2023-02-01,17924.8
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2023-03-01,18262.3
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2023-04-01,15603.4
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2023-05-01,17427.5
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2023-06-01,18182.3
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2023-07-01,16664.5
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2023-08-01,16213.7
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2023-09-01,16130.0
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2023-10-01,16544.5
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2023-11-01,17312.6
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2023-12-01,16292.5
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2024-01-01,15599.3
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2024-02-01,15319.1
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2024-03-01,17956.5
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2024-04-01,17334.0
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2024-05-01,16223.7
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2024-06-01,16902.9
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2024-07-01,17151.3
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2024-08-01,14242.4
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2024-09-01,15305.8
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2024-10-01,15422.4
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2024-11-01,15021.8
Monthly,Exports,Trade value in million ECU/EURO,China except Hong Kong,Total - all products,Euro area – 20 countries (from 2023),2024-12-01,14981.7
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2019-01-01,-6300.6
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2019-02-01,-3875.5
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2019-03-01,-4811.8
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2019-04-01,-4621.8
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2019-05-01,-3463.3
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2019-06-01,-2927.0
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2019-07-01,-3082.2
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2019-08-01,-2606.3
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2019-09-01,-2248.2
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2019-10-01,-1590.2
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2019-11-01,-2268.2
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2019-12-01,-3707.4
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2020-01-01,-4152.5
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2020-02-01,-2848.1
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2020-03-01,-1767.0
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2020-04-01,-327.8
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2020-05-01,-108.2
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2020-06-01,186.4
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2020-07-01,-73.2
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2020-08-01,-316.0
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2020-09-01,-90.0
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2020-10-01,-271.9
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2020-11-01,-435.4
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2020-12-01,-1647.1
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2021-01-01,-3813.0
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2021-02-01,-2457.9
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2021-03-01,-2671.0
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2021-04-01,-3247.9
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2021-05-01,-4008.8
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2021-06-01,-4062.4
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2021-07-01,-3780.4
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2021-08-01,-5806.0
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2021-09-01,-4886.3
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2021-10-01,-7362.4
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2021-11-01,-7941.2
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2021-12-01,-8449.4
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2022-01-01,-11310.4
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2022-02-01,-10452.9
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2022-03-01,-15463.5
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2022-04-01,-14099.7
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2022-05-01,-11753.7
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2022-06-01,-10952.4
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2022-07-01,-10485.0
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2022-08-01,-9043.0
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2022-09-01,-7129.8
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2022-10-01,-6163.7
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2022-11-01,-4696.8
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2022-12-01,-5105.0
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2023-01-01,-4101.3
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2023-02-01,-801.7
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2023-03-01,454.3
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2023-04-01,-788.6
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2023-05-01,-131.5
Monthly,Balance for values/ratio for indices,Trade value in million ECU/EURO,Russia,Total - all products,Euro area – 20 countries (from 2023),2023-06-01,174.0
